gutenberg_id	text
514	so Meg's married life began.
514	""
514	""
514	""
514	CHAPTER TWENTY-SIX
514	""
514	ARTISTIC ATTEMPTS
514	""
514	It takes people a long time to learn the difference between talent and
514	genius, especially ambitious young men and women.  Amy was learning
514	this distinction through much tribulation, for mistaking enthusiasm for
514	inspiration, she attempted every branch of art with youthful audacity.
514	For a long time there was a lull in the 'mud-pie' business, and she
514	devoted herself to the finest pen-and-ink drawing, in which she showed
514	such taste and skill that her graceful handiwork proved both pleasant
514	and profitable.  But over-strained eyes caused pen and ink to be laid
514	aside for a bold attempt at poker-sketching. While this attack lasted,
514	the family lived in constant fear of a conflagration, for the odor of
514	burning wood pervaded the house at all hours, smoke issued from attic
514	and shed with alarming frequency, red-hot pokers lay about
514	promiscuously, and Hannah never went to bed without a pail of water and
514	the dinner bell at her door in case of fire.  Raphael's face was found
514	boldly executed on the underside of the moulding board, and Bacchus on
514	the head of a beer barrel.  A chanting cherub adorned the cover of the
514	sugar bucket, and attempts to portray Romeo and Juliet supplied
514	kindling for some time.
514	""
514	From fire to oil was a natural transition for burned fingers, and Amy
514	fell to painting with undiminished ardor.  An artist friend fitted her
514	out with his castoff palettes, brushes, and colors, and she daubed
514	away, producing pastoral and marine views such as were never seen on
514	land or sea.  Her monstrosities in the way of cattle would have taken
514	prizes at an agricultural fair, and the perilous pitching of her
514	vessels would have produced seasickness in the most nautical observer,
514	if the utter disregard to all known rules of shipbuilding and rigging
514	had not convulsed him with laughter at the first glance.  Swarthy boys
514	and dark-eyed Madonnas, staring at you from one corner of the studio,
514	suggested Murillo; oily brown shadows of faces with a lurid streak in
514	the wrong place, meant Rembrandt; buxom ladies and dropiscal infants,
514	Rubens; and Turner appeared in tempests of blue thunder, orange
514	lightning, brown rain, and purple clouds, with a tomato-colored splash
514	in the middle, which might be the sun or a bouy, a sailor's shirt or a
514	king's robe, as the spectator pleased.
514	""
514	Charcoal portraits came next, and the entire family hung in a row,
514	looking as wild and crocky as if just evoked from a coalbin. Softened
514	into crayon sketches, they did better, for the likenesses were good,
514	and Amy's hair, Jo's nose, Meg's mouth, and Laurie's eyes were
514	pronounced 'wonderfully fine'.  A return to clay and plaster followed,
514	and ghostly casts of her acquaintances haunted corners of the house, or
514	tumbled off closet shelves onto people's heads.  Children were enticed
514	in as models, till their incoherent accounts of her mysterious doings
514	caused Miss Amy to be regarded in the light of a young ogress.  Her
514	efforts in this line, however, were brought to an abrupt close by an
514	untoward accident, which quenched her ardor.  Other models failing her
514	for a time, she undertook to cast her own pretty foot, and the family
514	were one day alarmed by an unearthly bumping and screaming and running
514	to the rescue, found the young enthusiast hopping wildly about the shed
514	with her foot held fast in a pan full of plaster, which had hardened
514	with unexpected rapidity.  With much difficulty and some danger she was
514	dug out, for Jo was so overcome with laughter while she excavated that
514	her knife went too far, cut the poor foot, and left a lasting memorial
514	of one artistic attempt, at least.
514	""
514	After this Amy subsided, till a mania for sketching from nature set her
514	to haunting river, field, and wood, for picturesque studies, and
514	sighing for ruins to copy.  She caught endless colds sitting on damp
514	grass to book 'a delicious bit', composed of a stone, a stump, one
514	mushroom, and a broken mullein stalk, or 'a heavenly mass of clouds',
514	that looked like a choice display of featherbeds when done. She
514	sacrificed her complexion floating on the river in the midsummer sun to
514	study light and shade, and got a wrinkle over her nose trying after
514	'points of sight', or whatever the squint-and-string performance is
514	called.
514	""
514	If 'genius is eternal patience', as Michelangelo affirms, Amy had some
514	claim to the divine attribute, for she persevered in spite of all
514	obstacles, failures, and discouragements, firmly believing that in time
514	she should do something worthy to be called 'high art'.
514	""
514	She was learning, doing, and enjoying other things, meanwhile, for she
514	had resolved to be an attractive and accomplished woman, even if she
514	never became a great artist.  Here she succeeded better, for she was
514	one of those happily created beings who please without effort, make
514	friends everywhere, and take life so gracefully and easily that less
514	fortunate souls are tempted to believe that such are born under a lucky
514	star.  Everybody liked her, for among her good gifts was tact.  She had
514	an instinctive sense of what was pleasing and proper, always said the
514	right thing to the right person, did just what suited the time and
514	"place, and was so self-possessed that her sisters used to say, ""If Amy"
514	went to court without any rehearsal beforehand, she'd know exactly what
514	"to do."""
514	""
514	One of her weaknesses was a desire to move in 'our best society',
514	without being quite sure what the best really was.  Money, position,
514	fashionable accomplishments, and elegant manners were most desirable
514	things in her eyes, and she liked to associate with those who possessed
514	them, often mistaking the false for the true, and admiring what was not
514	admirable.  Never forgetting that by birth she was a gentlewoman, she
514	cultivated her aristocratic tastes and feelings, so that when the
514	opportunity came she might be ready to take the place from which
514	poverty now excluded her.
514	""
514	"""My lady,"" as her friends called her, sincerely desired to be a genuine"
514	lady, and was so at heart, but had yet to learn that money cannot buy
514	refinement of nature, that rank does not always confer nobility, and
514	that true breeding makes itself felt in spite of external drawbacks.
514	""
514	"""I want to ask a favor of you, Mamma,"" Amy said, coming in with an"
514	important air one day.
514	""
514	"""Well, little girl, what is it?"" replied her mother, in whose eyes the"
514	stately young lady still remained 'the baby'.
514	""
514	"""Our drawing class breaks up next week, and before the girls separate"
514	for the summer, I want to ask them out here for a day.  They are wild
514	to see the river, sketch the broken bridge, and copy some of the things
514	they admire in my book.  They have been very kind to me in many ways,
514	and I am grateful, for they are all rich and I know I am poor, yet they
514	"never made any difference."""
514	""
514	"""Why should they?"" and Mrs. March put the question with what the girls"
514	called her 'Maria Theresa air'.
514	""
514	"""You know as well as I that it does make a difference with nearly"
514	everyone, so don't ruffle up like a dear, motherly hen, when your
514	chickens get pecked by smarter birds.  The ugly duckling turned out a
514	"swan, you know.""  and Amy smiled without bitterness, for she possessed"
514	a happy temper and hopeful spirit.
514	""
514	Mrs. March laughed, and smoothed down her maternal pride as she asked,
514	"""Well, my swan, what is your plan?"""
514	""
514	"""I should like to ask the girls out to lunch next week, to take them"
514	for a drive to the places they want to see, a row on the river,
514	"perhaps, and make a little artistic fete for them."""
514	""
514	"""That looks feasible.  What do you want for lunch?  Cake, sandwiches,"
514	"fruit, and coffee will be all that is necessary, I suppose?"""
514	""
514	"""Oh, dear, no!  We must have cold tongue and chicken, French chocolate"
514	and ice cream, besides.  The girls are used to such things, and I want
514	"my lunch to be proper and elegant, though I do work for my living."""
514	""
514	"""How many young ladies are there?"" asked her mother, beginning to look"
514	sober.
514	""
514	"""Twelve or fourteen in the class, but I dare say they won't all come."""
514	""
514	"""Bless me, child, you will have to charter an omnibus to carry them"
514	"about."""
514	""
514	"""Why, Mother, how can you think of such a thing?  Not more than six or"
514	eight will probably come, so I shall hire a beach wagon and borrow Mr.
514	"Laurence's cherry-bounce."" (Hannah's pronunciation of char-a-banc.)"
514	""
514	"""All of this will be expensive, Amy."""
514	""
514	"""Not very.  I've calculated the cost, and I'll pay for it myself."""
514	""
514	"""Don't you think, dear, that as these girls are used to such things,"
514	and the best we can do will be nothing new, that some simpler plan
514	would be pleasanter to them, as a change if nothing more, and much
514	better for us than buying or borrowing what we don't need, and
514	"attempting a style not in keeping with our circumstances?"""
514	""
514	"""If I can't have it as I like, I don't care to have it at all. I know"
514	that I can carry it out perfectly well, if you and the girls will help
514	"a little, and I don't see why I can't if I'm willing to pay for it,"""
514	said Amy, with the decision which opposition was apt to change into
514	obstinacy.
514	""
514	Mrs. March knew that experience was an excellent teacher, and when it
514	was possible she left her children to learn alone the lessons which she
514	would gladly have made easier, if they had not objected to taking
514	advice as much as they did salts and senna.
514	""
514	"""Very well, Amy, if your heart is set upon it, and you see your way"
514	through without too great an outlay of money, time, and temper, I'll
514	say no more.  Talk it over with the girls, and whichever way you
514	"decide, I'll do my best to help you."""
514	""
514	"""Thanks, Mother, you are always so kind."" and away went Amy to lay her"
514	plan before her sisters.
514	""
514	Meg agreed at once, and promised her aid, gladly offering anything she
514	possessed, from her little house itself to her very best saltspoons.
514	But Jo frowned upon the whole project and would have nothing to do with
514	it at first.
514	""
514	"""Why in the world should you spend your money, worry your family, and"
514	turn the house upside down for a parcel of girls who don't care a
514	sixpence for you?  I thought you had too much pride and sense to
514	truckle to any mortal woman just because she wears French boots and
514	"rides in a coupe,"" said Jo, who, being called from the tragic climax of"
514	her novel, was not in the best mood for social enterprises.
514	""
514	"""I don't truckle, and I hate being patronized as much as you do!"""
514	returned Amy indignantly, for the two still jangled when such questions
514	"arose. ""The girls do care for me, and I for them, and there's a great"
514	deal of kindness and sense and talent among them, in spite of what you
514	call fashionable nonsense.  You don't care to make people like you, to
514	go into good society, and cultivate your manners and tastes.  I do, and
514	I mean to make the most of every chance that comes.  You can go through
514	the world with your elbows out and your nose in the air, and call it
514	"independence, if you like.  That's not my way."""
514	""
514	When Amy had whetted her tongue and freed her mind she usually got the
514	best of it, for she seldom failed to have common sense on her side,
514	while Jo carried her love of liberty and hate of conventionalities to
514	such an unlimited extent that she naturally found herself worsted in an
514	argument.  Amy's definition of Jo's idea of independence was such a
514	good hit that both burst out laughing, and the discussion took a more
514	amiable turn.  Much against her will, Jo at length consented to
514	sacrifice a day to Mrs. Grundy, and help her sister through what she
514	regarded as 'a nonsensical business'.
514	""
514	The invitations were sent, nearly all accepted, and the following
514	Monday was set apart for the grand event.  Hannah was out of humor
514	"because her week's work was deranged, and prophesied that ""ef the"
514	washin' and ironin' warn't done reg'lar, nothin' would go well
514	"anywheres"".  This hitch in the mainspring of the domestic machinery had"
514	a bad effect upon the whole concern, but Amy's motto was 'Nil
514	desperandum', and having made up her mind what to do, she proceeded to
514	do it in spite of all obstacles.  To begin with, Hannah's cooking
514	didn't turn out well.  The chicken was tough, the tongue too salty, and
514	the chocolate wouldn't froth properly.  Then the cake and ice cost more
514	than Amy expected, so did the wagon, and various other expenses, which
514	seemed trifling at the outset, counted up rather alarmingly afterward.
514	Beth got a cold and took to her bed.  Meg had an unusual number of
514	callers to keep her at home, and Jo was in such a divided state of mind
514	that her breakages, accidents, and mistakes were uncommonly numerous,
514	serious, and trying.
514	""
514	If it was not fair on Monday, the young ladies were to come on Tuesday,
514	an arrangement which aggravated Jo and Hannah to the last degree.  On
514	Monday morning the weather was in that undecided state which is more
514	exasperating than a steady pour.  It drizzled a little, shone a little,
514	blew a little, and didn't make up its mind till it was too late for
514	anyone else to make up theirs.  Amy was up at dawn, hustling people out
514	of their beds and through their breakfasts, that the house might be got
514	in order.  The parlor struck her as looking uncommonly shabby, but
514	without stopping to sigh for what she had not, she skillfully made the
514	best of what she had, arranging chairs over the worn places in the
514	carpet, covering stains on the walls with homemade statuary, which gave
514	an artistic air to the room, as did the lovely vases of flowers Jo
514	scattered about.
514	""
514	The lunch looked charming, and as she surveyed it, she sincerely hoped
514	it would taste well, and that the borrowed glass, china, and silver
514	would get safely home again.  The carriages were promised, Meg and
514	Mother were all ready to do the honors, Beth was able to help Hannah
514	behind the scenes, Jo had engaged to be as lively and amiable as an
514	absent mind, and aching head, and a very decided disapproval of
514	everybody and everything would allow, and as she wearily dressed, Amy
514	cheered herself with anticipations of the happy moment when, lunch
514	safely over, she should drive away with her friends for an afternoon of
514	artistic delights, for the 'cherry bounce' and the broken bridge were
514	her strong points.
514	""
514	Then came the hours of suspense, during which she vibrated from parlor
514	to porch, while public opinion varied like the weathercock.  A smart
514	shower at eleven had evidently quenched the enthusiasm of the young
514	ladies who were to arrive at twelve, for nobody came, and at two the
514	exhausted family sat down in a blaze of sunshine to consume the
514	perishable portions of the feast, that nothing might be lost.
514	""
514	"""No doubt about the weather today, they will certainly come, so we must"
514	"fly round and be ready for them,"" said Amy, as the sun woke her next"
514	morning.  She spoke briskly, but in her secret soul she wished she had
514	said nothing about Tuesday, for her interest like her cake was getting
514	a little stale.
514	""
514	"""I can't get any lobsters, so you will have to do without salad today,"""
514	said Mr. March, coming in half an hour later, with an expression of
514	placid despair.
514	""
514	"""Use the chicken then, the toughness won't matter in a salad,"" advised"
514	his wife.
514	""
514	"""Hannah left it on the kitchen table a minute, and the kittens got at"
514	"it.  I'm very sorry, Amy,"" added Beth, who was still a patroness of"
514	cats.
514	""
514	"""Then I must have a lobster, for tongue alone won't do,"" said Amy"
514	decidedly.
514	""
514	"""Shall I rush into town and demand one?"" asked Jo, with the magnanimity"
514	of a martyr.
514	""
514	"""You'd come bringing it home under your arm without any paper, just to"
514	"try me.  I'll go myself,"" answered Amy, whose temper was beginning to"
514	fail.
514	""
514	Shrouded in a thick veil and armed with a genteel traveling basket, she
514	departed, feeling that a cool drive would soothe her ruffled spirit and
514	fit her for the labors of the day.  After some delay, the object of her
514	desire was procured, likewise a bottle of dressing to prevent further
514	loss of time at home, and off she drove again, well pleased with her
514	own forethought.
514	""
514	As the omnibus contained only one other passenger, a sleepy old lady,
514	Amy pocketed her veil and beguiled the tedium of the way by trying to
514	find out where all her money had gone to.  So busy was she with her
514	card full of refractory figures that she did not observe a newcomer,
514	who entered without stopping the vehicle, till a masculine voice said,
514	"""Good morning, Miss March,"" and, looking up, she beheld one of Laurie's"
514	most elegant college friends.  Fervently hoping that he would get out
514	before she did, Amy utterly ignored the basket at her feet, and
514	congratulating herself that she had on her new traveling dress,
514	returned the young man's greeting with her usual suavity and spirit.
514	""
514	They got on excellently, for Amy's chief care was soon set at rest by
514	learning that the gentleman would leave first, and she was chatting
514	away in a peculiarly lofty strain, when the old lady got out. In
514	stumbling to the door, she upset the basket, and--oh horror!--the
514	lobster, in all its vulgar size and brilliancy, was revealed to the
514	highborn eyes of a Tudor!
514	""
514	"""By Jove, she's forgotten her dinner!"" cried the unconscious youth,"
514	poking the scarlet monster into its place with his cane, and preparing
514	to hand out the basket after the old lady.
514	""
514	"""Please don't--it's--it's mine,"" murmured Amy, with a face nearly as"
514	red as her fish.
514	""
514	"""Oh, really, I beg pardon.  It's an uncommonly fine one, isn't it?"""
514	said Tudor, with great presence of mind, and an air of sober interest
514	that did credit to his breeding.
514	""
514	Amy recovered herself in a breath, set her basket boldly on the seat,
514	"and said, laughing, ""Don't you wish you were to have some of the salad"
514	he's going to make, and to see the charming young ladies who are to eat
514	"it?"""
514	""
514	Now that was tact, for two of the ruling foibles of the masculine mind
514	were touched.  The lobster was instantly surrounded by a halo of
514	pleasing reminiscences, and curiosity about 'the charming young ladies'
514	diverted his mind from the comical mishap.
514	""
514	"""I suppose he'll laugh and joke over it with Laurie, but I shan't see"
514	"them, that's a comfort,"" thought Amy, as Tudor bowed and departed."
514	""
514	She did not mention this meeting at home (though she discovered that,
514	thanks to the upset, her new dress was much damaged by the rivulets of
514	dressing that meandered down the skirt), but went through with the
514	preparations which now seemed more irksome than before, and at twelve
514	o'clock all was ready again.  Feeling that the neighbors were
514	interested in her movements, she wished to efface the memory of
514	yesterday's failure by a grand success today, so she ordered the
514	'cherry bounce', and drove away in state to meet and escort her guests
514	to the banquet.
514	""
514	"""There's the rumble, they're coming!  I'll go onto the porch and meet"
514	them.  It looks hospitable, and I want the poor child to have a good
514	"time after all her trouble,"" said Mrs. March, suiting the action to the"
514	word.  But after one glance, she retired, with an indescribable
514	expression, for looking quite lost in the big carriage, sat Amy and one
514	young lady.
514	""
514	"""Run, Beth, and help Hannah clear half the things off the table. It"
514	"will be too absurd to put a luncheon for twelve before a single girl,"""
514	cried Jo, hurrying away to the lower regions, too excited to stop even
514	for a laugh.
514	""
514	In came Amy, quite calm and delightfully cordial to the one guest who
514	had kept her promise.  The rest of the family, being of a dramatic
514	turn, played their parts equally well, and Miss Eliott found them a
514	most hilarious set, for it was impossible to control entirely the
514	merriment which possessed them.  The remodeled lunch being gaily
514	partaken of, the studio and garden visited, and art discussed with
514	enthusiasm, Amy ordered a buggy (alas for the elegant cherry-bounce),
514	and drove her friend quietly about the neighborhood till sunset, when
514	'the party went out'.
514	""
514	As she came walking in, looking very tired but as composed as ever, she
514	observed that every vestige of the unfortunate fete had disappeared,
514	except a suspicious pucker about the corners of Jo's mouth.
514	""
514	"""You've had a lovely afternoon for your drive, dear,"" said her mother,"
514	as respectfully as if the whole twelve had come.
514	""
514	"""Miss Eliott is a very sweet girl, and seemed to enjoy herself, I"
514	"thought,"" observed Beth, with unusual warmth."
514	""
514	"""Could you spare me some of your cake?  I really need some, I have so"
514	"much company, and I can't make such delicious stuff as yours,"" asked"
514	Meg soberly.
514	""
514	"""Take it all.  I'm the only one here who likes sweet things, and it"
514	"will mold before I can dispose of it,"" answered Amy, thinking with a"
514	sigh of the generous store she had laid in for such an end as this.
514	""
514	"""It's a pity Laurie isn't here to help us,"" began Jo, as they sat down"
514	to ice cream and salad for the second time in two days.
514	""
514	A warning look from her mother checked any further remarks, and the
514	whole family ate in heroic silence, till Mr. March mildly observed,
514	"""salad was one of the favorite dishes of the ancients, and Evelyn..."""
514	Here a general explosion of laughter cut short the 'history of salads',
514	to the great surprise of the learned gentleman.
514	""
514	"""Bundle everything into a basket and send it to the Hummels.  Germans"
514	like messes.  I'm sick of the sight of this, and there's no reason you
514	"should all die of a surfeit because I've been a fool,"" cried Amy,"
514	wiping her eyes.
514	""
514	"""I thought I should have died when I saw you two girls rattling about"
514	in the what-you-call-it, like two little kernels in a very big
514	"nutshell, and Mother waiting in state to receive the throng,"" sighed"
514	Jo, quite spent with laughter.
514	""
514	"""I'm very sorry you were disappointed, dear, but we all did our best to"
514	"satisfy you,"" said Mrs. March, in a tone full of motherly regret."
514	""
514	"""I am satisfied.  I've done what I undertook, and it's not my fault"
514	"that it failed.  I comfort myself with that,"" said Amy with a little"
514	"quiver in her voice.  ""I thank you all very much for helping me, and"
514	I'll thank you still more if you won't allude to it for a month, at
514	"least."""
514	""
514	No one did for several months, but the word 'fete' always produced a
514	general smile, and Laurie's birthday gift to Amy was a tiny coral
514	lobster in the shape of a charm for her watch guard.
514	""
514	""
514	""
514	CHAPTER TWENTY-SEVEN
514	""
514	LITERARY LESSONS
514	""
514	Fortune suddenly smiled upon Jo, and dropped a good luck penny in her
514	path.  Not a golden penny, exactly, but I doubt if half a million would
514	have given more real happiness then did the little sum that came to her
514	in this wise.
514	""
514	Every few weeks she would shut herself up in her room, put on her
514	scribbling suit, and 'fall into a vortex', as she expressed it, writing
514	away at her novel with all her heart and soul, for till that was
514	finished she could find no peace.  Her 'scribbling suit' consisted of a
514	black woolen pinafore on which she could wipe her pen at will, and a
514	cap of the same material, adorned with a cheerful red bow, into which
514	she bundled her hair when the decks were cleared for action.  This cap
514	was a beacon to the inquiring eyes of her family, who during these
514	periods kept their distance, merely popping in their heads
514	"semi-occasionally to ask, with interest, ""Does genius burn, Jo?"" They"
514	did not always venture even to ask this question, but took an
514	observation of the cap, and judged accordingly.  If this expressive
514	article of dress was drawn low upon the forehead, it was a sign that
514	hard work was going on, in exciting moments it was pushed rakishly
514	askew, and when despair seized the author it was plucked wholly off,
514	and cast upon the floor.  At such times the intruder silently withdrew,
514	and not until the red bow was seen gaily erect upon the gifted brow,
514	did anyone dare address Jo.
514	""
514	She did not think herself a genius by any means, but when the writing
514	fit came on, she gave herself up to it with entire abandon, and led a
514	blissful life, unconscious of want, care, or bad weather, while she sat
514	safe and happy in an imaginary world, full of friends almost as real
514	and dear to her as any in the flesh.  Sleep forsook her eyes, meals
514	stood untasted, day and night were all too short to enjoy the happiness
514	which blessed her only at such times, and made these hours worth
514	living, even if they bore no other fruit.  The divine afflatus usually
514	lasted a week or two, and then she emerged from her 'vortex', hungry,
514	sleepy, cross, or despondent.
514	""
514	She was just recovering from one of these attacks when she was
514	prevailed upon to escort Miss Crocker to a lecture, and in return for
514	her virtue was rewarded with a new idea.  It was a People's Course, the
514	lecture on the Pyramids, and Jo rather wondered at the choice of such a
514	subject for such an audience, but took it for granted that some great
514	social evil would be remedied or some great want supplied by unfolding
514	the glories of the Pharaohs to an audience whose thoughts were busy
514	with the price of coal and flour, and whose lives were spent in trying
514	to solve harder riddles than that of the Sphinx.
514	""
514	They were early, and while Miss Crocker set the heel of her stocking,
514	Jo amused herself by examining the faces of the people who occupied the
514	seat with them.  On her left were two matrons, with massive foreheads
514	and bonnets to match, discussing Women's Rights and making tatting.
514	Beyond sat a pair of humble lovers, artlessly holding each other by the
514	hand, a somber spinster eating peppermints out of a paper bag, and an
514	old gentleman taking his preparatory nap behind a yellow bandanna.  On
514	her right, her only neighbor was a studious looking lad absorbed in a
514	newspaper.
514	""
514	It was a pictorial sheet, and Jo examined the work of art nearest her,
514	idly wondering what fortuitous concatenation of circumstances needed
514	the melodramatic illustration of an Indian in full war costume,
514	tumbling over a precipice with a wolf at his throat, while two
514	infuriated young gentlemen, with unnaturally small feet and big eyes,
514	were stabbing each other close by, and a disheveled female was flying
514	away in the background with her mouth wide open.  Pausing to turn a
514	page, the lad saw her looking and, with boyish good nature offered half
514	"his paper, saying bluntly, ""want to read it? That's a first-rate story."""
514	""
514	Jo accepted it with a smile, for she had never outgrown her liking for
514	lads, and soon found herself involved in the usual labyrinth of love,
514	mystery, and murder, for the story belonged to that class of light
514	literature in which the passions have a holiday, and when the author's
514	invention fails, a grand catastrophe clears the stage of one half the
514	dramatis personae, leaving the other half to exult over their downfall.
514	""
514	"""Prime, isn't it?"" asked the boy, as her eye went down the last"
514	paragraph of her portion.
514	""
514	"""I think you and I could do as well as that if we tried,"" returned Jo,"
514	amused at his admiration of the trash.
514	""
514	"""I should think I was a pretty lucky chap if I could.  She makes a good"
514	"living out of such stories, they say."" and he pointed to the name of"
514	Mrs. S.L.A.N.G.  Northbury, under the title of the tale.
514	""
514	"""Do you know her?"" asked Jo, with sudden interest."
514	""
514	"""No, but I read all her pieces, and I know a fellow who works in the"
514	"office where this paper is printed."""
514	""
514	"""Do you say she makes a good living out of stories like this?"" and Jo"
514	looked more respectfully at the agitated group and thickly sprinkled
514	exclamation points that adorned the page.
514	""
514	"""Guess she does!  She knows just what folks like, and gets paid well"
514	"for writing it."""
514	""
514	Here the lecture began, but Jo heard very little of it, for while
514	Professor Sands was prosing away about Belzoni, Cheops, scarabei, and
514	hieroglyphics, she was covertly taking down the address of the paper,
514	and boldly resolving to try for the hundred-dollar prize offered in its
514	columns for a sensational story.  By the time the lecture ended and the
514	audience awoke, she had built up a splendid fortune for herself (not
514	the first founded on paper), and was already deep in the concoction of
514	her story, being unable to decide whether the duel should come before
514	the elopement or after the murder.
514	""
514	She said nothing of her plan at home, but fell to work next day, much
514	to the disquiet of her mother, who always looked a little anxious when
514	'genius took to burning'.  Jo had never tried this style before,
514	contenting herself with very mild romances for _The Spread Eagle_.  Her
514	experience and miscellaneous reading were of service now, for they gave
514	her some idea of dramatic effect, and supplied plot, language, and
514	costumes.  Her story was as full of desperation and despair as her
514	limited acquaintance with those uncomfortable emotions enabled her to
514	make it, and having located it in Lisbon, she wound up with an
514	earthquake, as a striking and appropriate denouement.  The manuscript
514	was privately dispatched, accompanied by a note, modestly saying that
514	if the tale didn't get the prize, which the writer hardly dared expect,
514	she would be very glad to receive any sum it might be considered worth.
514	""
514	Six weeks is a long time to wait, and a still longer time for a girl to
514	keep a secret, but Jo did both, and was just beginning to give up all
514	hope of ever seeing her manuscript again, when a letter arrived which
514	almost took her breath away, for on opening it, a check for a hundred
514	dollars fell into her lap.  For a minute she stared at it as if it had
514	been a snake, then she read her letter and began to cry.  If the
514	amiable gentleman who wrote that kindly note could have known what
514	intense happiness he was giving a fellow creature, I think he would
514	devote his leisure hours, if he has any, to that amusement, for Jo
514	valued the letter more than the money, because it was encouraging, and
514	after years of effort it was so pleasant to find that she had learned
514	to do something, though it was only to write a sensation story.
514	""
514	A prouder young woman was seldom seen than she, when, having composed
514	herself, she electrified the family by appearing before them with the
514	letter in one hand, the check in the other, announcing that she had won
514	the prize.  Of course there was a great jubilee, and when the story
514	came everyone read and praised it, though after her father had told her
514	that the language was good, the romance fresh and hearty, and the
514	tragedy quite thrilling, he shook his head, and said in his unworldly
514	way...
514	""
514	"""You can do better than this, Jo.  Aim at the highest, and never mind"
514	"the money."""
514	""
514	"""I think the money is the best part of it.  What will you do with such"
514	"a fortune?"" asked Amy, regarding the magic slip of paper with a"
514	reverential eye.
514	""
514	"""Send Beth and Mother to the seaside for a month or two,"" answered Jo"
514	promptly.
514	""
514	To the seaside they went, after much discussion, and though Beth didn't
514	come home as plump and rosy as could be desired, she was much better,
514	while Mrs. March declared she felt ten years younger.  So Jo was
514	satisfied with the investment of her prize money, and fell to work with
514	a cheery spirit, bent on earning more of those delightful checks. She
514	did earn several that year, and began to feel herself a power in the
514	house, for by the magic of a pen, her 'rubbish' turned into comforts
514	for them all.  The Duke's Daughter paid the butcher's bill, A Phantom
514	Hand put down a new carpet, and the Curse of the Coventrys proved the
514	blessing of the Marches in the way of groceries and gowns.
514	""
514	Wealth is certainly a most desirable thing, but poverty has its sunny
514	side, and one of the sweet uses of adversity is the genuine
514	satisfaction which comes from hearty work of head or hand, and to the
514	inspiration of necessity, we owe half the wise, beautiful, and useful
514	blessings of the world.  Jo enjoyed a taste of this satisfaction, and
514	ceased to envy richer girls, taking great comfort in the knowledge that
514	she could supply her own wants, and need ask no one for a penny.
514	""
514	Little notice was taken of her stories, but they found a market, and
514	encouraged by this fact, she resolved to make a bold stroke for fame
514	and fortune.  Having copied her novel for the fourth time, read it to
514	all her confidential friends, and submitted it with fear and trembling
514	to three publishers, she at last disposed of it, on condition that she
514	would cut it down one third, and omit all the parts which she
514	particularly admired.
514	""
514	"""Now I must either bundle it back in to my tin kitchen to mold, pay for"
514	printing it myself, or chop it up to suit purchasers and get what I can
514	for it.  Fame is a very good thing to have in the house, but cash is
514	more convenient, so I wish to take the sense of the meeting on this
514	"important subject,"" said Jo, calling a family council."
514	""
514	"""Don't spoil your book, my girl, for there is more in it than you know,"
514	"and the idea is well worked out.  Let it wait and ripen,"" was her"
514	father's advice, and he practiced what he preached, having waited
514	patiently thirty years for fruit of his own to ripen, and being in no
514	haste to gather it even now when it was sweet and mellow.
514	""
514	"""It seems to me that Jo will profit more by taking the trial than by"
514	"waiting,"" said Mrs. March.  ""Criticism is the best test of such work,"
514	for it will show her both unsuspected merits and faults, and help her
514	to do better next time.  We are too partial, but the praise and blame
514	"of outsiders will prove useful, even if she gets but little money."""
514	""
514	"""Yes,"" said Jo, knitting her brows, ""that's just it.  I've been fussing"
514	over the thing so long, I really don't know whether it's good, bad, or
514	indifferent.  It will be a great help to have cool, impartial persons
514	"take a look at it, and tell me what they think of it."""
514	""
514	"""I wouldn't leave a word out of it.  You'll spoil it if you do, for the"
514	interest of the story is more in the minds than in the actions of the
514	"people, and it will be all a muddle if you don't explain as you go on,"""
514	said Meg, who firmly believed that this book was the most remarkable
514	novel ever written.
514	""
514	"""But Mr. Allen says, 'Leave out the explanations, make it brief and"
514	"dramatic, and let the characters tell the story',"" interrupted Jo,"
514	turning to the publisher's note.
514	""
514	"""Do as he tells you.  He knows what will sell, and we don't. Make a"
514	good, popular book, and get as much money as you can. By-and-by, when
514	you've got a name, you can afford to digress, and have philosophical
514	"and metaphysical people in your novels,"" said Amy, who took a strictly"
514	practical view of the subject.
514	""
514	"""Well,"" said Jo, laughing, ""if my people are 'philosophical and"
514	metaphysical', it isn't my fault, for I know nothing about such things,
514	except what I hear father say, sometimes.  If I've got some of his wise
514	ideas jumbled up with my romance, so much the better for me.  Now,
514	"Beth, what do you say?"""
514	""
514	"""I should so like to see it printed soon,"" was all Beth said, and"
514	smiled in saying it.  But there was an unconscious emphasis on the last
514	word, and a wistful look in the eyes that never lost their childlike
514	candor, which chilled Jo's heart for a minute with a forboding fear,
514	and decided her to make her little venture 'soon'.
514	""
514	So, with Spartan firmness, the young authoress laid her first-born on
514	her table, and chopped it up as ruthlessly as any ogre.  In the hope of
514	pleasing everyone, she took everyone's advice, and like the old man and
514	his donkey in the fable suited nobody.
514	""
514	Her father liked the metaphysical streak which had unconsciously got
514	into it, so that was allowed to remain though she had her doubts about
514	it.  Her mother thought that there was a trifle too much description.
514	Out, therefore it came, and with it many necessary links in the story.
514	Meg admired the tragedy, so Jo piled up the agony to suit her, while
